Id;UserId;SongId;Rate
26952;2696;4476;1
26953;2696;3665;2
26954;2696;2013;5
26955;2696;2919;3
26956;2696;1914;1
26957;2696;1742;4
26958;2696;2307;4
26959;2696;1098;1
26960;2696;5846;2
26961;2697;2046;3
26962;2697;5316;2
26963;2697;4238;2
26964;2697;4693;4
26965;2697;1570;3
26966;2697;2004;2
26967;2697;4417;1
26968;2697;5915;4
26969;2697;3927;3
26970;2697;3212;2
26971;2698;2074;1
26972;2698;3460;4
26973;2698;4198;4
26974;2698;4609;1
26975;2698;5534;3
26976;2698;1777;3
26977;2698;1304;3
26978;2698;500;3
26979;2698;3918;1
26980;2698;1620;4
26981;2699;3167;1
26982;2699;1724;1
26983;2699;1071;4
26984;2699;5442;3
26985;2699;196;3
26986;2699;2474;1
26987;2699;20;4
26988;2699;2854;1
26989;2699;3218;2
26990;2699;5114;3
26991;2700;2385;5
26992;2700;3914;3
26993;2700;1195;2
26994;2700;18;1
26995;2700;3668;4
26996;2700;5540;3
26997;2700;626;2
26998;2700;5158;4
26999;2700;2885;2
27000;2700;3106;1
27001;2701;3159;2
27002;2701;2660;3
27003;2701;4484;5
27004;2701;2946;2
27005;2701;1778;3
27006;2701;4583;2
27007;2701;277;2
27008;2701;4985;2
27009;2701;2409;1
27010;2701;1141;3
27011;2702;609;3
27012;2702;1241;4
27013;2702;4319;1
27014;2702;5407;1
27015;2702;2679;5
27016;2702;321;4
27017;2702;4245;2
27018;2702;4725;2
27019;2702;4497;4
27020;2702;5026;2
27021;2703;1983;2
27022;2703;1563;4
27023;2703;2696;1
27024;2703;4742;3
27025;2703;826;3
27026;2703;4089;1
27027;2703;2264;2
27028;2703;4180;1
27029;2703;941;4
27030;2703;5924;4
27031;2704;1151;4
27032;2704;2075;5
27033;2704;3544;5
27034;2704;811;5
27035;2704;4391;2
27036;2704;507;1
27037;2704;3169;1
27038;2704;4054;2
27039;2704;3664;1
27040;2704;1543;4
27041;2705;2196;4
27042;2705;965;4
27043;2705;444;5
27044;2705;2077;4
27045;2705;4505;5
27046;2705;1143;5
27047;2705;5524;2
27048;2705;1717;4
27049;2705;3268;5
27050;2705;3346;1
27051;2706;1294;3
27052;2706;1830;5
27053;2706;661;4
27054;2706;3789;5
27055;2706;1122;2
27056;2706;1595;1
27057;2706;5893;2
27058;2706;5672;3
27059;2706;2119;3
27060;2706;3618;1
27061;2707;2318;5
27062;2707;2026;5
27063;2707;4043;5
27064;2707;2415;1
27065;2707;5920;3
27066;2707;4463;2
27067;2707;3627;3
27068;2707;3507;5
27069;2707;1016;4
27070;2707;2172;4
27071;2708;3082;1
27072;2708;190;1
27073;2708;1061;5
27074;2708;2954;4
27075;2708;2829;2
27076;2708;1018;3
27077;2708;1118;4
27078;2708;619;3
27079;2708;237;3
27080;2708;5613;2
27081;2709;4495;4
27082;2709;547;2
27083;2709;911;1
27084;2709;3525;3
27085;2709;4629;5
27086;2709;5250;3
27087;2709;1414;1
27088;2709;5685;3
27089;2709;5618;1
27090;2709;2795;5
27091;2710;543;3
27092;2710;3427;1
27093;2710;1934;2
27094;2710;46;3
27095;2710;5155;5
27096;2710;169;2
27097;2710;2852;1
27098;2710;3959;2
27099;2710;2086;4
27100;2710;41;3
27101;2711;3445;1
27102;2711;2016;1
27103;2711;700;4
27104;2711;1096;5
27105;2711;263;5
27106;2711;1103;2
27107;2711;769;3
27108;2711;3637;2
27109;2711;959;2
27110;2711;104;2
27111;2712;476;1
27112;2712;5273;2
27113;2712;5435;5
27114;2712;2436;1
27115;2712;5053;2
27116;2712;1770;2
27117;2712;1115;3
27118;2712;517;1
27119;2712;3715;5
27120;2712;670;2
27121;2713;3049;5
27122;2713;3872;3
27123;2713;3818;3
27124;2713;4151;3
27125;2713;1628;5
27126;2713;5585;4
27127;2713;4186;2
27128;2713;1014;1
27129;2713;3729;5
27130;2713;2659;3
27131;2714;4096;1
27132;2714;3089;1
27133;2714;4463;3
27134;2714;195;4
27135;2714;2167;5
27136;2714;2478;1
27137;2714;5776;2
27138;2714;5745;5
27139;2714;3262;2
27140;2714;3526;1
27141;2715;4480;4
27142;2715;3706;2
27143;2715;4725;5
27144;2715;5514;2
27145;2715;2318;3
27146;2715;1200;5
27147;2715;3921;5
27148;2715;5427;1
27149;2715;923;1
27150;2715;3384;1
27151;2716;4984;3
27152;2716;2334;4
27153;2716;243;2
27154;2716;1415;1
27155;2716;2921;2
27156;2716;5503;2
27157;2716;4127;2
27158;2716;2479;5
27159;2716;5397;3
27160;2716;608;5
27161;2717;2847;3
27162;2717;5684;4
27163;2717;5838;3
27164;2717;4229;4
27165;2717;1938;5
27166;2717;3317;4
27167;2717;809;2
27168;2717;5239;4
27169;2717;269;3
27170;2717;2574;3
27171;2718;1923;4
27172;2718;1299;2
27173;2718;3185;3
27174;2718;189;2
27175;2718;2119;2
27176;2718;5272;1
27177;2718;5076;2
27178;2718;4234;5
27179;2718;1832;3
27180;2718;428;4
27181;2719;1663;4
27182;2719;4688;1
27183;2719;91;4
27184;2719;344;2
27185;2719;3605;3
27186;2719;1761;2
27187;2719;2845;3
27188;2719;3048;1
27189;2719;3203;3
27190;2719;2593;2
27191;2720;4280;5
27192;2720;3297;1
27193;2720;348;5
27194;2720;2654;2
27195;2720;678;3
27196;2720;4726;1
27197;2720;3798;2
27198;2720;496;5
27199;2720;3575;2
27200;2720;4931;4
27201;2721;390;1
27202;2721;4612;5
27203;2721;5158;5
27204;2721;4278;1
27205;2721;1460;5
27206;2721;3685;5
27207;2721;5079;5
27208;2721;54;3
27209;2721;5225;2
27210;2721;3579;4
27211;2722;426;3
27212;2722;5823;4
27213;2722;647;1
27214;2722;4968;4
27215;2722;4874;1
27216;2722;4088;1
27217;2722;5593;2
27218;2722;5493;4
27219;2722;624;5
27220;2722;176;3
27221;2723;472;5
27222;2723;3691;1
27223;2723;2035;1
27224;2723;3605;2
27225;2723;4224;4
27226;2723;4556;3
27227;2723;951;1
27228;2723;531;5
27229;2723;5440;3
27230;2723;3323;5
27231;2724;1474;3
27232;2724;4580;1
27233;2724;658;5
27234;2724;2831;5
27235;2724;38;3
27236;2724;2981;1
27237;2724;5459;1
27238;2724;1743;2
27239;2724;4813;1
27240;2724;5849;2
27241;2725;2611;1
27242;2725;2790;4
27243;2725;3752;3
27244;2725;5554;1
27245;2725;2167;3
27246;2725;4387;1
27247;2725;2650;4
27248;2725;1309;3
27249;2725;3709;5
27250;2725;2519;2
27251;2726;5062;4
27252;2726;4234;4
27253;2726;5801;3
27254;2726;3398;5
27255;2726;4458;2
27256;2726;2628;5
27257;2726;2576;4
27258;2726;1552;1
27259;2726;54;1
27260;2726;2834;2
27261;2727;2734;3
27262;2727;4548;5
27263;2727;543;4
27264;2727;1901;1
27265;2727;2104;1
27266;2727;1775;2
27267;2727;5164;1
27268;2727;3745;1
27269;2727;4930;2
27270;2727;1893;4
27271;2728;4559;3
27272;2728;3850;3
27273;2728;679;2
27274;2728;704;2
27275;2728;3494;5
27276;2728;3611;5
27277;2728;5869;2
27278;2728;2411;4
27279;2728;1438;5
27280;2728;5767;2
27281;2729;1905;4
27282;2729;5571;1
27283;2729;2751;4
27284;2729;2921;2
27285;2729;4191;1
27286;2729;3169;4
27287;2729;4709;2
27288;2729;3189;3
27289;2729;4302;5
27290;2729;3339;1
27291;2730;404;4
27292;2730;3906;3
27293;2730;1688;5
27294;2730;1979;4
27295;2730;3115;3
27296;2730;3993;5
27297;2730;2247;5
27298;2730;1850;4
27299;2730;3449;5
27300;2730;391;3
27301;2731;5153;4
27302;2731;4834;2
27303;2731;2309;1
27304;2731;1815;1
27305;2731;3890;1
27306;2731;1212;2
27307;2731;3555;3
27308;2731;5096;4
27309;2731;5833;4
27310;2731;847;3
27311;2732;2689;1
27312;2732;165;2
27313;2732;114;1
27314;2732;217;2
27315;2732;928;2
27316;2732;3092;1
27317;2732;1796;3
27318;2732;3552;1
27319;2732;3640;4
27320;2732;4865;2
27321;2733;2996;3
27322;2733;1974;1
27323;2733;5373;5
27324;2733;1590;4
27325;2733;1489;5
27326;2733;652;4
27327;2733;2161;3
27328;2733;4630;3
27329;2733;3518;2
27330;2733;5431;3
27331;2734;1364;3
27332;2734;4018;1
27333;2734;4891;3
27334;2734;1047;5
27335;2734;614;2
27336;2734;3001;5
27337;2734;3262;4
27338;2734;936;3
27339;2734;4960;5
27340;2734;2978;2
27341;2735;5544;4
27342;2735;5542;3
27343;2735;3285;4
27344;2735;3455;2
27345;2735;650;3
27346;2735;239;3
27347;2735;3792;3
27348;2735;1471;2
27349;2735;1050;5
27350;2735;23;2
27351;2736;2196;5
27352;2736;4625;2
27353;2736;4140;4
27354;2736;4514;3
27355;2736;3324;5
27356;2736;3178;2
27357;2736;5390;2
27358;2736;718;5
27359;2736;326;4
27360;2736;3238;1
27361;2737;4981;2
27362;2737;4854;5
27363;2737;1577;5
27364;2737;402;4
27365;2737;5413;3
27366;2737;4601;4
27367;2737;1203;4
27368;2737;4996;5
27369;2737;5533;3
27370;2737;3857;1
27371;2738;5760;5
27372;2738;860;1
27373;2738;4521;5
27374;2738;662;1
27375;2738;5251;2
27376;2738;3384;5
27377;2738;4618;5
27378;2738;1918;2
27379;2738;939;5
27380;2738;1249;1
27381;2739;2789;1
27382;2739;689;1
27383;2739;3580;2
27384;2739;3495;3
27385;2739;3234;4
27386;2739;2668;5
27387;2739;5807;1
27388;2739;377;5
27389;2739;3652;5
27390;2739;3365;5
27391;2740;3540;2
27392;2740;2543;3
27393;2740;610;2
27394;2740;1722;4
27395;2740;3927;5
27396;2740;689;2
27397;2740;3964;3
27398;2740;2883;5
27399;2740;3971;2
27400;2740;1979;4
27401;2741;4965;5
27402;2741;4726;1
27403;2741;1868;3
27404;2741;3123;3
27405;2741;193;1
27406;2741;1336;4
27407;2741;103;1
27408;2741;3478;4
27409;2741;5193;5
27410;2741;5870;2
27411;2742;4490;1
27412;2742;3472;5
27413;2742;5709;3
27414;2742;5006;3
27415;2742;448;2
27416;2742;4291;1
27417;2742;1274;2
27418;2742;4012;5
27419;2742;3097;5
27420;2742;2744;1
27421;2743;4723;3
27422;2743;826;3
27423;2743;1343;2
27424;2743;2167;4
27425;2743;316;4
27426;2743;3216;1
27427;2743;250;4
27428;2743;2799;2
27429;2743;2665;5
27430;2743;4561;3
27431;2744;5349;1
27432;2744;1734;5
27433;2744;3876;3
27434;2744;4890;1
27435;2744;2213;5
27436;2744;3993;3
27437;2744;4750;1
27438;2744;456;2
27439;2744;3302;2
27440;2744;1898;3
27441;2745;2564;4
27442;2745;2329;2
27443;2745;1113;5
27444;2745;3712;2
27445;2745;4805;2
27446;2745;68;2
27447;2745;2764;4
27448;2745;1533;3
27449;2745;1273;2
27450;2745;5565;3
27451;2746;5345;5
27452;2746;5882;2
27453;2746;5716;3
27454;2746;1227;5
27455;2746;3186;1
27456;2746;4139;2
27457;2746;3382;4
27458;2746;5630;5
27459;2746;2806;3
27460;2746;2906;3
27461;2747;1086;2
27462;2747;3234;5
27463;2747;812;1
27464;2747;631;1
27465;2747;520;5
27466;2747;2755;5
27467;2747;5526;5
27468;2747;818;1
27469;2747;2793;2
27470;2747;2385;4
27471;2748;5470;3
27472;2748;817;3
27473;2748;709;2
27474;2748;1198;5
27475;2748;179;4
27476;2748;2393;4
27477;2748;5642;2
27478;2748;3561;1
27479;2748;3292;4
27480;2748;248;5
27481;2749;452;2
27482;2749;4647;5
27483;2749;1525;2
27484;2749;3029;1
27485;2749;5146;3
27486;2749;5397;3
27487;2749;1948;2
27488;2749;2648;2
27489;2749;1704;3
27490;2749;4003;2
27491;2750;611;1
27492;2750;5049;1
27493;2750;3580;3
27494;2750;396;3
27495;2750;812;1
27496;2750;5260;2
27497;2750;1516;1
27498;2750;482;3
27499;2750;3191;1
27500;2750;2049;4
27501;2751;471;1
27502;2751;1945;1
27503;2751;4669;5
27504;2751;4818;5
27505;2751;94;2
27506;2751;4527;2
27507;2751;5173;2
27508;2751;4517;2
27509;2751;1048;2
27510;2751;792;2
27511;2752;4427;5
27512;2752;5750;1
27513;2752;2338;5
27514;2752;2558;3
27515;2752;2453;1
27516;2752;2369;1
27517;2752;1709;1
27518;2752;3713;3
27519;2752;1415;2
27520;2752;1053;5
27521;2753;807;3
27522;2753;2877;3
27523;2753;5044;1
27524;2753;4719;3
27525;2753;1774;2
27526;2753;420;4
27527;2753;3167;3
27528;2753;312;1
27529;2753;386;4
27530;2753;849;4
27531;2754;876;1
27532;2754;5160;2
27533;2754;369;3
27534;2754;1243;1
27535;2754;5706;4
27536;2754;4437;4
27537;2754;5907;4
27538;2754;2637;4
27539;2754;2935;2
27540;2754;618;5
27541;2755;223;1
27542;2755;3360;3
27543;2755;1600;4
27544;2755;911;2
27545;2755;5506;2
27546;2755;790;4
27547;2755;2711;4
27548;2755;1022;5
27549;2755;3873;4
27550;2755;4373;3
27551;2756;3551;2
27552;2756;3733;1
27553;2756;4996;5
27554;2756;2138;5
27555;2756;1242;4
27556;2756;3524;2
27557;2756;2831;4
27558;2756;5880;5
27559;2756;3043;1
27560;2756;5603;5
27561;2757;1360;4
27562;2757;4860;2
27563;2757;4131;5
27564;2757;198;2
27565;2757;5846;5
27566;2757;5197;1
27567;2757;5381;1
27568;2757;1095;4
27569;2757;2781;2
27570;2757;3946;5
27571;2758;2392;2
27572;2758;5001;4
27573;2758;777;1
27574;2758;797;1
27575;2758;829;2
27576;2758;3376;3
27577;2758;1276;2
27578;2758;4132;3
27579;2758;5142;2
27580;2758;984;1
27581;2759;3639;2
27582;2759;2145;1
27583;2759;2369;4
27584;2759;1942;3
27585;2759;3228;1
27586;2759;3072;3
27587;2759;163;2
27588;2759;4161;2
27589;2759;2182;1
27590;2759;1605;5
27591;2760;26;1
27592;2760;5523;5
27593;2760;3262;5
27594;2760;5187;2
27595;2760;1293;2
27596;2760;5159;5
27597;2760;1401;3
27598;2760;995;2
27599;2760;309;1
27600;2760;1338;4
27601;2761;1616;2
27602;2761;4170;5
27603;2761;5857;2
27604;2761;1981;3
27605;2761;4479;2
27606;2761;2956;2
27607;2761;4199;5
27608;2761;1308;2
27609;2761;3796;1
27610;2761;2247;5
27611;2762;4628;4
27612;2762;737;4
27613;2762;2059;1
27614;2762;1964;5
27615;2762;5145;2
27616;2762;2490;5
27617;2762;2188;5
27618;2762;2900;5
27619;2762;2773;4
27620;2762;5033;5
27621;2763;1220;3
27622;2763;1094;2
27623;2763;599;3
27624;2763;2340;1
27625;2763;2365;3
27626;2763;5407;1
27627;2763;3445;2
27628;2763;1539;2
27629;2763;5466;3
27630;2763;4147;2
27631;2764;5805;5
27632;2764;3136;3
27633;2764;4833;1
27634;2764;5575;1
27635;2764;2022;2
27636;2764;3904;1
27637;2764;2442;5
27638;2764;5891;1
27639;2764;4678;1
27640;2764;116;2
27641;2765;1893;3
27642;2765;2852;2
27643;2765;2134;1
27644;2765;5865;5
27645;2765;2906;1
27646;2765;5218;1
27647;2765;3464;2
27648;2765;1298;4
27649;2765;41;4
27650;2765;4732;1
27651;2766;2970;3
27652;2766;4430;3
27653;2766;4152;2
27654;2766;1205;4
27655;2766;118;1
27656;2766;521;4
27657;2766;3571;3
27658;2766;3517;4
27659;2766;5545;4
27660;2766;5001;5
27661;2767;5440;1
27662;2767;2659;1
27663;2767;1772;4
27664;2767;5578;2
27665;2767;2372;5
27666;2767;1492;3
27667;2767;1834;2
27668;2767;2413;5
27669;2767;5871;1
27670;2767;1241;5
27671;2768;48;5
27672;2768;2227;3
27673;2768;4152;3
27674;2768;2656;1
27675;2768;3139;1
27676;2768;4297;5
27677;2768;4890;1
27678;2768;664;5
27679;2768;5363;5
27680;2768;3076;1
27681;2769;1943;4
27682;2769;2147;2
27683;2769;1498;3
27684;2769;733;1
27685;2769;1176;4
27686;2769;1374;1
27687;2769;4914;2
27688;2769;3627;5
27689;2769;5457;3
27690;2769;1501;4
27691;2770;333;4
27692;2770;4855;3
27693;2770;345;1
27694;2770;5606;1
27695;2770;605;1
27696;2770;5164;1
27697;2770;1080;4
27698;2770;2485;2
27699;2770;3493;4
27700;2770;1414;1
27701;2771;3383;4
27702;2771;1050;1
27703;2771;1357;2
27704;2771;4730;3
27705;2771;4683;5
27706;2771;743;4
27707;2771;278;3
27708;2771;1495;5
27709;2771;3995;2
27710;2771;1750;1
27711;2772;1561;2
27712;2772;2907;2
27713;2772;4083;2
27714;2772;2469;1
27715;2772;3058;1
27716;2772;3293;2
27717;2772;1161;4
27718;2772;1038;2
27719;2772;4402;3
27720;2772;997;3
27721;2773;2507;1
27722;2773;4137;1
27723;2773;2886;5
27724;2773;4369;1
27725;2773;908;2
27726;2773;1123;3
27727;2773;1881;1
27728;2773;4475;1
27729;2773;2051;4
27730;2773;3905;5
27731;2774;3217;1
27732;2774;2404;2
27733;2774;3101;5
27734;2774;3948;3
27735;2774;5622;1
27736;2774;893;3
27737;2774;790;2
27738;2774;2697;4
27739;2774;1980;3
27740;2774;432;3
27741;2775;1096;2
27742;2775;3419;1
27743;2775;5561;1
27744;2775;3707;3
27745;2775;5870;3
27746;2775;3356;4
27747;2775;771;1
27748;2775;3806;3
27749;2775;2548;3
27750;2775;3242;2
27751;2776;4002;4
27752;2776;42;4
27753;2776;4013;2
27754;2776;2495;1
27755;2776;4836;5
27756;2776;5176;2
27757;2776;4094;2
27758;2776;2917;5
27759;2776;3822;5
27760;2776;3560;5
27761;2777;4791;3
27762;2777;1732;1
27763;2777;5374;5
27764;2777;90;2
27765;2777;4462;4
27766;2777;5086;4
27767;2777;5735;1
27768;2777;135;3
27769;2777;2776;3
27770;2777;2165;5
27771;2778;2502;5
27772;2778;4394;2
27773;2778;4988;1
27774;2778;3969;5
27775;2778;5830;1
27776;2778;5018;3
27777;2778;4506;2
27778;2778;5108;2
27779;2778;4429;3
27780;2778;3481;3
27781;2779;351;2
27782;2779;4005;1
27783;2779;1926;2
27784;2779;4738;1
27785;2779;5833;1
27786;2779;3175;5
27787;2779;4321;3
27788;2779;605;4
27789;2779;5041;2
27790;2779;446;5
27791;2780;2729;4
27792;2780;3803;2
27793;2780;4805;2
27794;2780;4349;3
27795;2780;1571;4
27796;2780;5293;3
27797;2780;3974;3
27798;2780;5471;4
27799;2780;5174;1
27800;2780;783;3
27801;2781;3550;2
27802;2781;636;3
27803;2781;1029;3
27804;2781;383;4
27805;2781;739;1
27806;2781;5538;5
27807;2781;984;2
27808;2781;43;1
27809;2781;2594;3
27810;2781;5747;5
27811;2782;669;4
27812;2782;4915;3
27813;2782;4418;3
27814;2782;340;2
27815;2782;3208;2
27816;2782;786;1
27817;2782;5735;2
27818;2782;635;2
27819;2782;186;1
27820;2782;1287;3
27821;2783;765;3
27822;2783;5130;4
27823;2783;1023;1
27824;2783;2330;4
27825;2783;5365;1
27826;2783;4629;4
27827;2783;5518;3
27828;2783;638;2
27829;2783;2398;5
27830;2783;536;2
27831;2784;1044;3
27832;2784;4965;5
27833;2784;5864;3
27834;2784;3645;3
27835;2784;5861;2
27836;2784;5645;4
27837;2784;2976;1
27838;2784;1543;3
27839;2784;3998;4
27840;2784;295;4
27841;2785;2190;2
27842;2785;4277;2
27843;2785;3940;4
27844;2785;5223;1
27845;2785;5706;5
27846;2785;3744;5
27847;2785;5314;2
27848;2785;4464;5
27849;2785;1140;4
27850;2785;784;1
27851;2786;5488;4
27852;2786;3338;1
27853;2786;5284;1
27854;2786;3887;2
27855;2786;18;3
27856;2786;4349;3
27857;2786;5542;5
27858;2786;4628;4
27859;2786;947;5
27860;2786;2039;2
27861;2787;19;1
27862;2787;345;3
27863;2787;3575;4
27864;2787;2057;1
27865;2787;4703;2
27866;2787;1634;3
27867;2787;4980;1
27868;2787;772;3
27869;2787;408;4
27870;2787;3492;4
27871;2788;3740;5
27872;2788;4192;5
27873;2788;2567;3
27874;2788;5821;1
27875;2788;5026;5
27876;2788;2417;1
27877;2788;1189;2
27878;2788;1729;5
27879;2788;2553;3
27880;2788;1621;1
27881;2789;5244;4
27882;2789;1054;3
27883;2789;5427;1
27884;2789;1613;3
27885;2789;978;1
27886;2789;3635;1
27887;2789;5610;2
27888;2789;1977;2
27889;2789;3626;2
27890;2789;1512;2
27891;2790;103;3
27892;2790;4277;1
27893;2790;595;3
27894;2790;1959;4
27895;2790;275;3
27896;2790;1845;3
27897;2790;702;1
27898;2790;1882;2
27899;2790;520;4
27900;2790;4072;1
27901;2791;4693;1
27902;2791;4542;2
27903;2791;4056;4
27904;2791;3577;1
27905;2791;2974;1
27906;2791;1295;4
27907;2791;771;3
27908;2791;5393;5
27909;2791;4790;1
27910;2791;3531;4
27911;2792;3159;1
27912;2792;3812;4
27913;2792;2074;3
27914;2792;5255;2
27915;2792;2724;1
27916;2792;4895;1
27917;2792;847;3
27918;2792;1961;1
27919;2792;1079;3
27920;2792;1068;4
27921;2793;1953;4
27922;2793;3003;5
27923;2793;3075;1
27924;2793;4826;3
27925;2793;3389;3
27926;2793;5392;3
27927;2793;3597;1
27928;2793;608;4
27929;2793;5545;2
27930;2793;3181;4
27931;2794;1715;3
27932;2794;5237;3
27933;2794;1209;5
27934;2794;4411;1
27935;2794;2858;3
27936;2794;702;1
27937;2794;2927;2
27938;2794;1850;3
27939;2794;4569;1
27940;2794;5612;1
27941;2795;2863;4
27942;2795;217;1
27943;2795;3117;3
27944;2795;95;4
27945;2795;4282;1
27946;2795;2221;2
27947;2795;2202;5
27948;2795;1269;4
27949;2795;5164;3
27950;2795;1310;1
27951;2796;997;2
27952;2796;4670;3
27953;2796;803;3
27954;2796;5381;3
27955;2796;2119;4
27956;2796;1689;2
27957;2796;1467;5
27958;2796;5160;3
27959;2796;188;1
27960;2796;3511;1
27961;2797;3628;2
27962;2797;163;3
27963;2797;5778;3
27964;2797;1608;2
27965;2797;1816;3
27966;2797;3852;1
27967;2797;2602;5
27968;2797;3593;2
27969;2797;2397;3
27970;2797;2022;5
27971;2798;1967;2
27972;2798;4927;3
27973;2798;3322;3
27974;2798;1396;2
27975;2798;4134;1
27976;2798;1735;4
27977;2798;5816;4
27978;2798;2979;2
27979;2798;543;2
27980;2798;1168;1
27981;2799;3190;2
27982;2799;2327;1
27983;2799;1373;2
27984;2799;4234;5
27985;2799;2184;3
27986;2799;2974;4
27987;2799;4433;3
27988;2799;1758;5
27989;2799;2292;1
27990;2799;1168;2
27991;2800;5165;4
27992;2800;3697;2
27993;2800;1661;1
27994;2800;1057;3
27995;2800;1984;2
27996;2800;2699;2
27997;2800;369;3
27998;2800;1508;5
27999;2800;4209;3
28000;2800;430;5
28001;2801;5548;1
28002;2801;4539;1
28003;2801;4802;5
28004;2801;3141;4
28005;2801;5273;2
28006;2801;1999;2
28007;2801;1347;3
28008;2801;5337;1
28009;2801;1246;1
28010;2801;383;2
28011;2802;1803;1
28012;2802;4417;1
28013;2802;4616;1
28014;2802;4949;5
28015;2802;321;4
28016;2802;1301;1
28017;2802;4719;3
28018;2802;1543;1
28019;2802;5354;3
28020;2802;4771;4
28021;2803;5348;5
28022;2803;844;4
28023;2803;1301;1
28024;2803;1228;5
28025;2803;2787;4
28026;2803;4199;4
28027;2803;3266;2
28028;2803;2264;3
28029;2803;5342;4
28030;2803;1435;2
28031;2804;1366;2
28032;2804;4307;4
28033;2804;4700;4
28034;2804;113;3
28035;2804;1550;4
28036;2804;4581;3
28037;2804;3455;5
28038;2804;4162;3
28039;2804;4891;2
28040;2804;184;5
28041;2805;1627;4
28042;2805;5026;4
28043;2805;511;2
28044;2805;1909;2
28045;2805;5295;1
28046;2805;747;4
28047;2805;5011;1
28048;2805;2641;5
28049;2805;736;1
28050;2805;682;3
28051;2806;3909;2
28052;2806;4755;2
28053;2806;2084;1
28054;2806;5368;5
28055;2806;1011;4
28056;2806;4703;3
28057;2806;3238;5
28058;2806;3573;5
28059;2806;353;3
28060;2806;1073;3
28061;2807;4663;5
28062;2807;5013;1
28063;2807;5924;1
28064;2807;5741;3
28065;2807;4946;4
28066;2807;3425;1
28067;2807;5646;3
28068;2807;4502;2
28069;2807;3399;5
28070;2807;1670;2
28071;2808;3776;1
28072;2808;557;3
28073;2808;2582;2
28074;2808;5169;2
28075;2808;3144;5
28076;2808;322;1
28077;2808;333;5
28078;2808;5321;1
28079;2808;1863;3
28080;2808;2039;1
28081;2809;5118;1
28082;2809;624;2
28083;2809;1528;1
28084;2809;4659;2
28085;2809;3455;4
28086;2809;2541;5
28087;2809;2223;2
28088;2809;5262;2
28089;2809;5032;4
28090;2809;2776;1
28091;2810;1343;3
28092;2810;5811;4
28093;2810;3808;1
28094;2810;3818;3
28095;2810;1451;5
28096;2810;2543;2
28097;2810;5031;2
28098;2810;699;3
28099;2810;2892;3
28100;2810;1869;4
28101;2811;1030;4
28102;2811;508;4
28103;2811;5171;4
28104;2811;4996;2
28105;2811;2836;2
28106;2811;3352;3
28107;2811;2173;3
28108;2811;2844;3
28109;2811;2224;5
28110;2811;689;1
28111;2812;4370;1
28112;2812;3846;2
28113;2812;1710;5
28114;2812;4243;1
28115;2812;1884;1
28116;2812;4039;1
28117;2812;3484;4
28118;2812;1265;1
28119;2812;2286;2
28120;2812;2405;1
28121;2813;1202;4
28122;2813;384;5
28123;2813;5400;2
28124;2813;623;2
28125;2813;327;2
28126;2813;3895;5
28127;2813;2679;4
28128;2813;4694;4
28129;2813;3717;2
28130;2813;600;1
28131;2814;1220;4
28132;2814;5563;1
28133;2814;2429;2
28134;2814;5924;3
28135;2814;1009;1
28136;2814;4610;2
28137;2814;1382;2
28138;2814;2462;2
28139;2814;1822;3
28140;2814;102;3
28141;2815;368;1
28142;2815;5308;3
28143;2815;3038;1
28144;2815;4342;2
28145;2815;4335;3
28146;2815;3426;1
28147;2815;4101;3
28148;2815;5494;3
28149;2815;1933;1
28150;2815;3342;4
28151;2816;4989;3
28152;2816;3766;5
28153;2816;4343;5
28154;2816;487;3
28155;2816;667;5
28156;2816;646;4
28157;2816;1037;5
28158;2816;4548;5
28159;2816;4668;4
28160;2816;4871;2
28161;2817;673;4
28162;2817;3408;3
28163;2817;5057;5
28164;2817;1623;2
28165;2817;5399;1
28166;2817;4737;3
28167;2817;1417;5
28168;2817;1715;5
28169;2817;3234;5
28170;2817;3204;2
28171;2818;2656;2
28172;2818;1022;4
28173;2818;5372;1
28174;2818;2183;3
28175;2818;2036;3
28176;2818;1823;3
28177;2818;3276;4
28178;2818;1057;3
28179;2818;2218;3
28180;2818;2830;1
28181;2819;5723;5
28182;2819;3114;4
28183;2819;2761;2
28184;2819;375;2
28185;2819;1540;3
28186;2819;3383;4
28187;2819;1220;4
28188;2819;1941;4
28189;2819;5257;3
28190;2819;362;1
28191;2820;3572;1
28192;2820;2764;2
28193;2820;3723;4
28194;2820;2881;1
28195;2820;5359;2
28196;2820;2889;2
28197;2820;251;2
28198;2820;1414;3
28199;2820;4873;5
28200;2820;5528;5
28201;2821;2009;4
28202;2821;2385;4
28203;2821;2259;2
28204;2821;4658;3
28205;2821;685;4
28206;2821;3966;2
28207;2821;4323;2
28208;2821;2159;5
28209;2821;4380;1
28210;2821;4773;5
28211;2822;3299;5
28212;2822;5909;5
28213;2822;2329;1
28214;2822;1838;1
28215;2822;5077;1
28216;2822;3488;4
28217;2822;647;5
28218;2822;4681;2
28219;2822;82;4
28220;2822;2015;1
28221;2823;3516;4
28222;2823;5405;1
28223;2823;2388;1
28224;2823;2871;4
28225;2823;5562;5
28226;2823;5822;5
28227;2823;3228;3
28228;2823;2490;5
28229;2823;2753;1
28230;2823;5077;1
28231;2824;1571;5
28232;2824;1861;3
28233;2824;2114;4
28234;2824;2619;2
28235;2824;820;1
28236;2824;3338;3
28237;2824;855;5
28238;2824;4032;2
28239;2824;5619;2
28240;2824;3504;3
28241;2825;4989;1
28242;2825;4991;3
28243;2825;3490;1
